Date,2yr-10yr_UST,2yr_tsy,3yr_tsy,5yr_tsy,10yr_tsy,30yr_tsy,2yr_swap ,3yr_swap,5yr_swap,10yr_swap,30yr_swap,FN_2.5%_OAS,FN_3.0%_OAS,FN_3.5%_OAS,FN_4.0%_OAS,FN_4.5%_OAS,FN_5.0%_OAS,30_YR_Survey_Rate
18-Jan-06,0.003872,4.335772,4.280904,4.272711,4.339644,4.518703,4.74252,4.71413,4.75021,4.83964,4.9912,,,,4.939265,0.929465,1.519515,
19-Jan-06,0.003097,4.373743,4.322368,4.313156,4.37684,4.546674,4.78812,4.76354,4.79566,4.87934,5.02167,,,,1.562994,0.934937,1.385331,
20-Jan-06,-0.004037,4.365076,4.313248,4.299068,4.361039,4.531087,4.77326,4.74679,4.77657,4.85604,4.99859,,,,0.068625,-1.00251,-0.227263,
23-Jan-06,0.000579,4.356501,4.304238,4.290254,4.35708,4.533947,4.76632,4.73893,4.76775,4.85458,5.00395,,,,-0.044689,-1.096503,-0.493871,
24-Jan-06,0.010751,4.377729,4.325049,4.314949,4.38848,4.56785,4.78567,4.76628,4.79995,4.89348,5.04535,,,,-0.234495,-0.815453,-0.29025,
25-Jan-06,0.022811,4.454574,4.411752,4.403475,4.477385,4.655182,4.86117,4.85206,4.89598,4.98988,5.14018,,,,-1.202195,-1.094394,-0.744634,
26-Jan-06,0.03668,4.486449,4.450782,4.440845,4.523129,4.701916,4.89787,4.89365,4.94084,5.04063,5.18192,,,,-0.546445,0.098436,-0.676741,
27-Jan-06,0.012622,4.490583,4.450966,4.433932,4.503205,4.678891,4.90115,4.89008,4.93143,5.01571,5.15139,,,,-0.76913,-0.419744,-1.003134,
30-Jan-06,0.017727,4.515392,4.478162,4.460743,4.533119,4.704808,4.92692,4.92051,4.96074,5.04812,5.17731,,,,-1.160557,-0.668233,-1.612307,
31-Jan-06,0.005338,4.523792,4.487309,4.46261,4.52913,4.686803,4.93454,4.92994,4.96511,5.04413,5.1543,,,,-0.982635,-0.594211,-1.307169,
01-Feb-06,-0.021929,4.583068,4.54186,4.505604,4.561139,4.708758,4.98855,4.98513,5.0206,5.08364,5.18626,,,,-2.085991,-1.174561,-1.931627,
02-Feb-06,-0.021083,4.582234,4.545041,4.500337,4.561151,4.694731,4.99438,4.98976,5.01784,5.08115,5.17473,,,,-1.769558,-0.870936,-1.828664,
03-Feb-06,-0.053879,4.587031,4.548543,4.495267,4.533152,4.633101,4.99619,4.98601,5.01027,5.05065,5.1206,,,,-0.732905,-0.163307,-1.344364,
06-Feb-06,-0.071181,4.612343,4.570006,4.507926,4.541162,4.618292,5.02343,5.00971,5.02543,5.05866,5.11329,,,,-1.885929,-1.600115,-2.148785,
07-Feb-06,-0.036983,4.604215,4.573234,4.515217,4.567232,4.653805,5.01303,5.0038,5.03022,5.08223,5.14381,,,,-3.150562,-2.663306,-2.953002,
08-Feb-06,-0.044646,4.638023,4.609911,4.549503,4.593377,4.678611,5.04468,5.03593,5.062,5.10588,5.16611,,,,-2.838292,-2.122787,-2.844007,
09-Feb-06,-0.109732,4.650922,4.615559,4.542429,4.54119,4.643848,5.05461,5.03838,5.04993,5.07619,5.11385,,,,-3.702049,-0.038809,-1.555609,
10-Feb-06,-0.100552,4.677177,4.652293,4.578905,4.576625,4.543158,5.08203,5.07185,5.0889,5.11162,5.14566,,,,-3.312991,0.485515,-0.908722,
13-Feb-06,-0.090749,4.673291,4.643812,4.573629,4.582542,4.558609,5.07474,5.06449,5.08113,5.11004,5.15611,,,,-2.464521,1.574185,0.292827,
14-Feb-06,-0.076415,4.690573,4.669263,4.600908,4.614158,4.59163,5.0894,5.08436,5.10591,5.14166,5.18663,,,,-1.542793,2.930629,1.526234,
15-Feb-06,-0.09515,4.699423,4.672189,4.604688,4.604273,4.576054,5.09599,5.0906,5.10719,5.13177,5.17105,,,,-1.597495,2.804298,1.668242,
16-Feb-06,-0.101159,4.695552,4.669452,4.593977,4.594393,4.570223,5.09455,5.08727,5.10148,5.12439,5.16522,,,,-2.342068,2.129741,0.909047,
17-Feb-06,-0.127996,4.667171,4.632897,4.551086,4.539175,4.50855,5.06488,5.05036,5.05609,5.06917,5.10105,,,,-4.355377,-0.724232,-2.33094,
21-Feb-06,-0.136605,4.697441,4.667093,4.583863,4.560836,4.525793,5.09908,5.08523,5.08886,5.09334,5.11829,,,,-4.21727,-0.460786,-2.443671,
22-Feb-06,-0.147093,4.676416,4.650106,4.567679,4.529323,4.48469,5.08567,5.06723,5.06518,5.05932,5.06719,,,,-3.688468,-0.122913,-2.714479,
23-Feb-06,-0.163719,4.728496,4.698662,4.622358,4.564777,4.511398,5.12673,5.11213,5.10986,5.09478,5.0914,,,,-5.456344,-1.919968,-5.489938,
24-Feb-06,-0.155434,4.720207,4.69332,4.629081,4.564773,4.51425,5.12275,5.10785,5.09908,5.08727,5.08675,,,,-5.796621,-1.988261,-6.014286,
27-Feb-06,-0.139995,4.728496,4.707761,4.650382,4.588501,4.543079,5.13432,5.11613,5.11288,5.111,5.11558,,,,-6.700922,-2.630814,-6.642082,
28-Feb-06,-0.142038,4.687071,4.662065,4.600732,4.545033,4.498937,5.09376,5.0709,5.06823,5.07003,5.07394,,,,-5.894975,-2.056334,-7.182719,
01-Mar-06,-0.117155,4.703685,4.682223,4.629143,4.58653,4.556593,5.12194,5.10265,5.10414,5.12153,5.14159,,,,-5.815634,-1.482565,-6.479461,
02-Mar-06,-0.084184,4.720349,4.705301,4.668303,4.636165,4.614063,5.14083,5.12939,5.1508,5.18117,5.20656,,,,-6.09423,-1.338905,-6.105466,
03-Mar-06,-0.067635,4.749745,4.746043,4.70772,4.68211,4.658424,5.17182,5.16818,5.19272,5.22961,5.25592,,,,-7.151734,-2.019296,-4.76869,
06-Mar-06,-0.024096,4.762391,4.772195,4.750736,4.738295,4.721322,5.20246,5.20667,5.24074,5.29579,5.32882,,,,-7.003503,-1.36349,-5.090203,
07-Mar-06,-0.026177,4.762499,4.778173,4.75262,4.736322,4.721324,5.20859,5.21091,5.23762,5.28882,5.32382,,,,-6.47622,-0.923217,-4.424899,
08-Mar-06,0.009494,4.724854,4.772591,4.747335,4.734348,4.723339,5.19534,5.19857,5.22733,5.27935,5.31834,,,,-5.658135,-1.275458,-3.26728,
09-Mar-06,0.00125,4.729114,4.769895,4.745633,4.730364,4.719318,5.19621,5.19591,5.22063,5.27286,5.31182,,,,-8.518984,-3.979297,-6.34255,
10-Mar-06,0.010665,4.741967,4.793721,4.765673,4.752632,4.739484,5.21998,5.21834,5.23817,5.29013,5.32698,,,,-6.819014,-1.887482,-4.836659,
13-Mar-06,0.045493,4.72939,4.802665,4.774771,4.774883,4.764819,5.23536,5.23591,5.25977,5.31738,5.35732,,,,-6.767356,-1.605997,-4.781982,
14-Mar-06,0.051367,4.645019,4.706993,4.679689,4.696386,4.704275,5.14002,5.13413,5.16469,5.23139,5.29178,,,,-8.22021,-3.582651,-6.218317,
15-Mar-06,0.049794,4.678782,4.715853,4.688714,4.728576,4.749611,5.15298,5.14743,5.17871,5.26608,5.33961,,,,-8.634866,-3.590459,-6.262912,
16-Mar-06,0.024806,4.619578,4.623111,4.593921,4.644384,4.69527,5.05998,5.04734,5.08642,5.17688,5.28027,,,,-8.692696,-4.146807,-6.340783,
17-Mar-06,0.027629,4.644836,4.632056,4.617242,4.672465,4.716333,5.08184,5.07125,5.10974,5.20747,5.30133,,,,-8.492487,-3.64599,-5.905668,
20-Mar-06,0.011665,4.644802,4.626322,4.608322,4.656467,4.697281,5.075,5.05846,5.09582,5.18897,5.27728,,,,-7.675474,-2.878041,-5.079111,
21-Mar-06,-0.015286,4.729993,4.705118,4.687318,4.714707,4.740532,5.15194,5.14018,5.17482,5.24971,5.32303,,,,-7.056042,-1.926378,-4.390402,
22-Mar-06,-0.040218,4.742888,4.70819,4.689184,4.70267,4.7254,5.16774,5.15375,5.17668,5.23767,5.30939,,,,-8.337286,-3.450259,-5.370739,
23-Mar-06,-0.033725,4.768663,4.740532,4.7289,4.734938,4.74965,5.19895,5.18906,5.2139,5.26994,5.33465,,,,-8.244888,-3.096065,-5.670271,
24-Mar-06,-0.038569,4.713232,4.670712,4.662438,4.674663,4.6973,5.13188,5.11891,5.14244,5.20466,5.2773,,,,-7.225444,-2.331625,-4.517386,
27-Mar-06,-0.033963,4.734791,4.694296,4.685926,4.700828,4.725423,5.14066,5.1271,5.16093,5.23083,5.30792,,,,-10.025501,-3.417741,-5.566438,
28-Mar-06,-0.015097,4.790718,4.782655,4.772795,4.775621,4.79347,5.21789,5.20668,5.2453,5.30812,5.38097,,,,-10.216525,-3.001724,-5.625549,
29-Mar-06,-0.003307,4.811479,4.806467,4.800125,4.808172,4.837721,5.2387,5.23511,5.27013,5.34317,5.42772,,,,-14.182891,-2.664877,-5.726515,
30-Mar-06,0.018727,4.836406,4.839205,4.826424,4.855133,4.888708,5.28421,5.28041,5.31892,5.39763,5.48621,,,,-12.882535,-0.697478,-4.203072,
31-Mar-06,0.026764,4.824487,4.822265,4.815734,4.851251,4.89398,5.27726,5.27074,5.30823,5.39125,5.48898,,,,-13.007003,-3.039496,-6.146143,
03-Apr-06,0.017793,4.858093,4.852185,4.840714,4.875886,4.903434,5.30859,5.30276,5.33571,5.42089,5.50093,,,,-12.215169,-0.673467,-4.328076,
04-Apr-06,0.042822,4.829039,4.825761,4.822868,4.871861,4.91291,5.27899,5.27378,5.31537,5.41436,5.50541,,,,-12.650409,-1.028657,-4.873809,
05-Apr-06,0.035077,4.804115,4.790413,4.788974,4.839192,4.894017,5.24276,5.23526,5.27647,5.37669,5.48152,,,,-13.99333,-2.644289,-5.995949,
06-Apr-06,0.063104,4.829426,4.826301,4.830021,4.89253,4.959503,5.27267,5.27053,5.32002,5.43253,5.5495,,,,-15.19459,-3.304787,-6.5783,
07-Apr-06,0.076037,4.884774,4.886788,4.892782,4.960811,5.036854,5.33079,5.33406,5.39028,5.50831,5.63435,,,,-14.846931,-2.151954,-5.821521,
10-Apr-06,0.073709,4.889266,4.884128,4.889227,4.962975,5.034707,5.33565,5.33496,5.38673,5.50798,5.62971,,,,-14.717514,-0.950956,-3.202108,
11-Apr-06,0.059425,4.872643,4.863523,4.862329,4.932068,5.003436,5.31474,5.31089,5.35483,5.46957,5.59094,,,,-13.987828,-0.449181,-2.405753,
12-Apr-06,0.06884,4.906756,4.899759,4.905487,4.975596,5.049931,5.34433,5.34592,5.40299,5.5181,5.64243,,,,-14.678859,-0.817491,-3.055153,
13-Apr-06,0.096452,4.937787,4.946271,4.954405,5.034239,5.105794,5.38205,5.39146,5.4569,5.58174,5.70329,,,,-16.011271,-0.591748,-2.706843,
17-Apr-06,0.103228,4.904035,4.91052,4.920152,5.007263,5.079475,5.3437,5.35388,5.41765,5.54976,5.67198,,,,-15.428038,0.058823,-1.434878,
18-Apr-06,0.133727,4.84039,4.844666,4.866108,4.974117,5.063113,5.26988,5.2811,5.35361,5.50412,5.64311,,,,-17.104086,-1.876374,-3.111839,
19-Apr-06,0.164282,4.86195,4.869048,4.900398,5.026232,5.129043,5.29202,5.30739,5.3904,5.55873,5.70904,,,,-17.814304,-3.462826,-4.577362,
20-Apr-06,0.155289,4.883579,4.887462,4.918509,5.038868,5.136822,5.3111,5.32586,5.40851,5.56887,5.71682,,,,-16.328657,-2.851579,-3.84367,
21-Apr-06,0.10838,4.901613,4.900587,4.915055,5.009993,5.100451,5.32935,5.33788,5.40006,5.53249,5.67545,,,,-16.307325,-4.208599,-4.86931,
24-Apr-06,0.104686,4.880429,4.876726,4.897013,4.985115,5.064331,5.31076,5.31444,5.37451,5.50012,5.63042,,,,-14.081242,-3.291167,-3.971672,
25-Apr-06,0.129838,4.941016,4.940728,4.973216,5.070854,5.153611,5.37074,5.38116,5.45072,5.58835,5.72111,,,,-13.283914,-2.758602,-3.798409,
26-Apr-06,0.115702,4.988888,4.986721,5.015152,5.10459,5.177079,5.41681,5.42758,5.49015,5.62209,5.74458,,,,-11.88435,-2.531357,-3.62764,
27-Apr-06,0.175547,4.908149,4.917205,4.960659,5.083696,5.181585,5.34396,5.35978,5.43316,5.5937,5.74159,,,,-11.333998,-2.720848,-3.946777,
28-Apr-06,0.200664,4.866612,4.87571,4.919525,5.067276,5.168239,5.31007,5.32676,5.40452,5.57478,5.72574,,,,-11.472423,-3.903278,-4.835921,
01-May-06,0.201636,4.928919,4.943118,4.989263,5.130555,5.224487,5.37167,5.39222,5.47426,5.63806,5.78199,,,,-10.178655,-2.890479,-4.106069,
02-May-06,0.189027,4.920569,4.931305,4.974946,5.109596,5.20194,5.37298,5.38885,5.46495,5.6221,5.76444,,,,-8.894796,-2.827471,-3.950032,
03-May-06,0.212562,4.933067,4.959217,5.005449,5.145629,5.238148,5.40138,5.41838,5.50045,5.66813,5.81065,,,,-9.284626,-4.162886,-4.880332,
04-May-06,0.181375,4.966512,4.981077,5.02524,5.147887,5.233639,5.42467,5.4433,5.52024,5.67289,5.80864,,,,-10.615942,-5.662436,-5.581042,
05-May-06,0.173024,4.937244,4.951698,4.987585,5.110268,5.19758,5.39108,5.4057,5.48009,5.63277,5.76758,,,,-10.408993,-5.588524,-5.679943,
08-May-06,0.150068,4.966669,4.979779,5.007389,5.116737,5.188618,5.42049,5.43313,5.49489,5.63424,5.75612,,,,-9.078029,-4.36357,-4.568909,
09-May-06,0.158616,4.966711,4.980225,5.009219,5.125327,5.196513,5.41603,5.427,5.48922,5.63033,5.75151,,,,-8.786948,-3.871592,-5.312535,
10-May-06,0.135525,4.992056,4.999815,5.021864,5.127581,5.190921,5.43414,5.44566,5.50186,5.63258,5.74592,,,,-9.083524,-4.052986,-5.561176,
11-May-06,0.163122,4.992133,5.005501,5.034529,5.155255,5.225916,5.43224,5.44908,5.51203,5.65525,5.77842,,,,-8.547319,-3.196937,-4.677475,
12-May-06,0.180574,5.005093,5.028255,5.070838,5.185667,5.293343,5.44065,5.46606,5.54334,5.70317,5.84334,,,,-8.045259,-2.27469,-3.933318,
15-May-06,0.173533,4.979718,4.997017,5.03471,5.153251,5.268146,5.42051,5.44096,5.50971,5.66825,5.81815,,,,-6.976337,-1.254276,-3.165682,
16-May-06,0.161017,4.945798,4.957228,4.987785,5.106815,5.219278,5.37764,5.39364,5.46278,5.61932,5.76428,,,,-7.684214,-2.294418,-3.732236,
17-May-06,0.190385,4.962833,4.988559,5.023948,5.153218,5.271644,5.42091,5.43804,5.50895,5.67572,5.82914,,,,-9.855504,-4.221137,-4.792778,
18-May-06,0.143752,4.928818,4.931632,4.953547,5.07257,5.177691,5.37803,5.38254,5.44355,5.59757,5.73269,,,,-8.852419,-3.946886,-4.43598,
19-May-06,0.097662,4.958749,4.951586,4.958992,5.056411,5.137627,5.40798,5.41002,5.46149,5.59391,5.70763,,,,-8.521353,-2.885046,-3.718765,
22-May-06,0.098937,4.937391,4.92875,4.933724,5.036328,5.132108,5.39209,5.39514,5.44622,5.58633,5.71461,,,,-9.406068,-3.828903,-4.145256,
23-May-06,0.096959,4.967415,4.960188,4.968059,5.064374,5.152142,5.41292,5.41909,5.47306,5.60937,5.72964,,,,-8.893032,-3.100073,-3.77931,
24-May-06,0.10111,4.933137,4.925875,4.933727,5.034247,5.131055,5.38125,5.38502,5.44123,5.58175,5.71105,,,,-8.589222,-2.918285,-3.146176,
25-May-06,0.112179,4.962182,4.960227,4.975338,5.074361,5.168943,5.40914,5.41961,5.48534,5.62686,5.75394,,,,-10.023792,-4.16999,-4.449668,
26-May-06,0.106559,4.945562,4.940198,4.942741,5.052121,5.157892,5.38378,5.39349,5.45524,5.59962,5.73789,,,,-10.404625,-4.690791,-4.813913,
30-May-06,0.105475,4.978809,4.974726,4.980279,5.084284,5.187028,5.42592,5.43556,5.49528,5.63678,5.77203,,,,-10.545095,-4.638137,-4.710114,
31-May-06,0.077358,5.037179,5.029549,5.032275,5.114537,5.209581,5.48589,5.4946,5.54978,5.67204,5.79958,,,,-10.17807,-4.106365,-4.446502,
01-Jun-06,0.079496,5.028956,5.020968,5.025132,5.108452,5.205099,5.48163,5.48793,5.54013,5.66845,5.7976,,,,-12.603944,-6.802532,-6.428514,
02-Jun-06,0.081584,4.912167,4.896966,4.899811,4.993751,5.094921,5.35242,5.35503,5.40731,5.54375,5.67742,,,,-13.592957,-8.552917,-7.768504,
05-Jun-06,0.044643,4.979118,4.954709,4.951679,5.023761,5.105963,5.41632,5.41361,5.45918,5.57376,5.69096,,,,-12.611971,-7.391667,-6.759147,
06-Jun-06,0.013915,4.991761,4.96052,4.942721,5.005676,5.080699,5.43201,5.42171,5.45022,5.55568,5.6657,,,,-11.823021,-6.718277,-5.811982,
07-Jun-06,0.006631,5.017054,4.986631,4.967832,5.023685,5.093906,5.45908,5.45232,5.48283,5.57869,5.68391,,,,-11.310185,-6.014009,-5.069781,
08-Jun-06,-0.004543,4.996116,4.95768,4.940925,4.991573,5.058878,5.43993,5.42893,5.46093,5.55157,5.65388,,,,-11.524969,-6.502568,-5.331099,
09-Jun-06,-0.021378,5.004811,4.960672,4.942719,4.983433,5.031763,5.44724,5.43288,5.46022,5.54343,5.62426,,,,-12.061585,-5.852808,-5.061231,
12-Jun-06,-0.036443,5.021833,4.972344,4.953504,4.98539,5.02962,5.46,5.44755,5.471,5.54539,5.62212,,,,-10.835255,-4.587683,-3.889623,
13-Jun-06,-0.049897,5.00924,4.954916,4.924752,4.959343,5.010177,5.4424,5.42416,5.44225,5.51934,5.60518,,,,-11.078964,-4.98731,-3.977401,
14-Jun-06,-0.055201,5.102777,5.054165,5.023828,5.047576,5.084216,5.54228,5.52569,5.54883,5.61758,5.68672,,,,-11.528743,-4.921123,-4.152402,
15-Jun-06,-0.039034,5.137077,5.095264,5.070907,5.098043,5.132815,5.58708,5.57284,5.59841,5.67304,5.74031,,,,-11.944976,-4.982824,-4.547533,
16-Jun-06,-0.030883,5.159298,5.122165,5.098329,5.128415,5.170816,5.61107,5.60204,5.63083,5.70342,5.78082,,,,-12.300498,-5.053831,-5.001093,
19-Jun-06,-0.036368,5.181039,5.148832,5.118409,5.144671,5.183185,5.6086,5.62343,5.65341,5.72217,5.79568,,,,-12.84356,-5.571812,-5.466931,
20-Jun-06,-0.039414,5.194259,5.163772,5.133064,5.154845,5.193337,5.65127,5.64345,5.66556,5.72984,5.80334,,,,-11.03567,-3.599691,-3.732759,
21-Jun-06,-0.039779,5.194616,5.163987,5.13316,5.154837,5.193372,5.65436,5.6447,5.66566,5.73234,5.80337,,,,-11.537989,-4.222979,-3.868848,
22-Jun-06,-0.031715,5.229438,5.205581,5.180719,5.197723,5.230712,5.69813,5.6905,5.71822,5.78272,5.84571,,,,-11.014461,-3.324953,-3.372091,
23-Jun-06,-0.032472,5.260965,5.233043,5.206722,5.228493,5.257014,5.72621,5.72036,5.74672,5.81599,5.87701,,,,-9.883008,-2.010429,-2.297521,
26-Jun-06,-0.020362,5.257084,5.236293,5.216027,5.236722,5.271926,5.73232,5.72469,5.75353,5.82422,5.89193,,,,-8.824327,-0.781787,-1.145919,
27-Jun-06,-0.036529,5.244514,5.218742,5.190489,5.207985,5.239988,5.70696,5.70077,5.72799,5.79548,5.85999,,,,-10.936215,-3.199,-3.056412,
28-Jun-06,-0.03416,5.275018,5.251745,5.227327,5.240858,5.278886,5.73841,5.73683,5.76733,5.83086,5.90389,,,,-11.06775,-2.98759,-3.66212,
29-Jun-06,0.006069,5.195774,5.180606,5.15906,5.201843,5.249176,5.67216,5.67264,5.70656,5.78684,5.86668,,,,-11.049414,-3.047853,-3.445528,
30-Jun-06,-0.019697,5.158141,5.127711,5.097996,5.138444,5.184758,5.62921,5.62078,5.6505,5.73094,5.80726,,,,-11.174493,-3.513891,-3.424892,
03-Jul-06,-0.017896,5.170617,5.140027,5.110447,5.152721,5.200593,5.64692,5.63615,5.66545,5.75022,5.82809,,,,-11.722954,-4.036317,-3.928843,
05-Jul-06,-0.017504,5.241985,5.20896,5.18593,5.224481,5.267694,5.7226,5.71547,5.74843,5.82948,5.90019,,,,-11.186952,-3.059492,-3.552796,
06-Jul-06,-0.02713,5.212596,5.179302,5.149902,5.185466,5.227825,5.70064,5.6879,5.7149,5.79547,5.86282,,,,-12.188025,-4.367409,-4.402176,
07-Jul-06,-0.042427,5.174695,5.135081,5.099441,5.132268,5.173782,5.65161,5.6349,5.66194,5.73727,5.80628,,,,-11.723074,-4.167973,-4.11011,
10-Jul-06,-0.044456,5.174675,5.135287,5.097595,5.130219,5.170455,5.65477,5.63728,5.6601,5.73522,5.80295,,,,-11.776319,-4.23402,-4.037513,
11-Jul-06,-0.058117,5.157743,5.111503,5.070585,5.099626,5.142564,5.62771,5.60514,5.62808,5.70213,5.76756,,,,-1.135244,-3.056343,-1.553614,
12-Jul-06,-0.066557,5.16617,5.120694,5.074119,5.099613,5.135923,5.63124,5.60929,5.62912,5.69961,5.75842,,,,-0.815772,-2.847203,-1.185482,
13-Jul-06,-0.048415,5.119534,5.075862,5.039923,5.071119,5.114882,5.58969,5.56788,5.59742,5.67362,5.73988,,,,-0.647532,-2.75271,-0.913589,
14-Jul-06,-0.028622,5.089525,5.049281,5.019936,5.060903,5.112771,5.56629,5.5499,5.58244,5.6684,5.74277,,,,-1.381914,-3.450054,-1.319033,
17-Jul-06,-0.047954,5.114932,5.070479,5.036031,5.066978,5.105069,5.5813,5.56626,5.59603,5.67448,5.73507,,,,-0.611713,-2.718453,-0.741193,
18-Jul-06,-0.057194,5.187359,5.140001,5.104439,5.130165,5.162907,5.65118,5.63857,5.66694,5.74017,5.79791,,,,-0.845127,-2.825457,-1.19828,
19-Jul-06,-0.049441,5.106219,5.05572,5.021488,5.056778,5.104033,5.56717,5.54682,5.57649,5.65928,5.73153,,,,-2.402731,-4.441581,-2.614778,
20-Jul-06,-0.030801,5.059149,5.007638,4.978268,5.028348,5.080941,5.5102,5.4881,5.52577,5.62085,5.69844,,,,-2.133667,-4.244893,-2.245579,
21-Jul-06,-0.033339,5.075811,5.020031,4.988757,5.042472,5.100858,5.52253,5.49812,5.53376,5.63247,5.71586,,,,-1.819158,-3.883817,-1.553207,
24-Jul-06,-0.044072,5.088553,5.032245,4.994062,5.044481,5.101997,5.5265,5.50229,5.53406,5.62698,5.7095,,,,-1.195189,-3.210676,-1.119757,
25-Jul-06,-0.051476,5.114236,5.056604,5.0174,5.06276,5.124164,5.54585,5.52215,5.5524,5.64276,5.72666,,,,-2.853601,-3.137819,-0.906835,
26-Jul-06,-0.036822,5.071102,5.014324,4.983069,5.03428,5.100963,5.5046,5.48069,5.51307,5.60928,5.69846,,,,0.615163,-4.645985,-2.316844,
27-Jul-06,-0.011553,5.049871,5.011406,4.982972,5.038318,5.109836,5.50049,5.47722,5.50797,5.61082,5.70234,,,,0.124085,-5.670294,-3.304438,
28-Jul-06,0.010335,4.979238,4.93888,4.914189,4.989573,5.067017,5.42542,5.40275,5.44169,5.55957,5.65702,,,,5.942538,-7.633143,-5.26335,
31-Jul-06,0.018838,4.966655,4.923755,4.903471,4.985493,5.068147,5.41101,5.38462,5.42347,5.54549,5.65065,,,,6.233294,-7.372844,-4.755282,
01-Aug-06,0.021071,4.962365,4.917718,4.899881,4.983436,5.069277,5.40834,5.3799,5.42238,5.54594,5.65428,,,,3.590771,-9.688543,-7.073603,
02-Aug-06,0.009285,4.953899,4.905596,4.883805,4.963184,5.050719,5.40596,5.37021,5.40631,5.52568,5.63072,,,,2.664269,-10.675241,-7.889948,
03-Aug-06,-0.02358,4.97461,4.923863,4.890911,4.95103,5.035499,5.43055,5.39095,5.41841,5.51853,5.618,,,,3.23214,-10.169273,-6.922585,
04-Aug-06,-0.006759,4.9073,4.859983,4.830171,4.900541,4.991226,5.3567,5.31938,5.35017,5.45804,5.56373,,,,3.063799,-10.456447,-7.153684,
07-Aug-06,-0.024183,4.944798,4.89655,4.862222,4.920615,5.004199,5.38715,5.35059,5.37972,5.47312,5.5717,,,,5.890342,-7.543751,-4.615036,
08-Aug-06,0.00948,4.91109,4.860849,4.844331,4.92057,5.022631,5.35213,5.31647,5.35683,5.46807,5.58263,,,,5.833002,-7.245192,-4.340088,
09-Aug-06,0.019548,4.915092,4.866509,4.853212,4.93464,5.045501,5.35872,5.32245,5.36071,5.47214,5.598,,,,5.588229,-7.348959,-4.434066,
10-Aug-06,0.00583,4.919107,4.875,4.856744,4.924937,5.063016,5.36841,5.33034,5.36174,5.47744,5.61052,,,,5.928514,-7.969119,-8.812543,
11-Aug-06,0.002056,4.965012,4.925998,4.903212,4.967068,5.092784,5.4124,5.37744,5.40821,5.51707,5.63778,,,,6.121953,-7.655186,-8.60088,
14-Aug-06,-0.01016,5.011457,4.974242,4.946319,5.001297,5.11714,5.4691,5.43263,5.45632,5.5563,5.66714,,,,7.080805,-6.60211,-7.588657,
15-Aug-06,-0.012654,4.943591,4.897616,4.872674,4.930937,5.047868,5.39734,5.35534,5.38017,5.47844,5.59287,,,,6.703408,-7.18991,-8.191802,
16-Aug-06,-0.008917,4.87989,4.829552,4.806385,4.870973,5.001208,5.32625,5.27848,5.30389,5.40847,5.53621,,,,5.856381,-8.294849,-8.849472,
17-Aug-06,-0.027659,4.896619,4.840795,4.811689,4.86896,5.00014,5.3339,5.27931,5.29919,5.39646,5.52014,,,,7.446281,-6.746459,-7.738172,
18-Aug-06,-0.035405,4.870457,4.806463,4.779289,4.835052,4.973269,5.30605,5.24709,5.26679,5.36255,5.49077,,,,6.357421,-8.031516,-8.905675,
21-Aug-06,-0.046824,4.865956,4.792151,4.766693,4.819132,4.961493,5.29742,5.23788,5.25669,5.35163,5.48149,,,,6.479279,-7.997057,-8.954036,
22-Aug-06,-0.058813,4.869976,4.792029,4.763035,4.811163,4.949748,5.2951,5.23487,5.25303,5.34616,5.46725,,,,6.383961,-8.216656,-8.836185,
23-Aug-06,-0.060891,4.874007,4.797595,4.773695,4.813116,4.948691,5.3024,5.24699,5.2662,5.35812,5.47369,,,,5.18785,-8.330358,-8.645744,
24-Aug-06,-0.079167,4.88233,4.806021,4.771828,4.803163,4.938043,5.30875,5.25761,5.26933,5.35816,5.47054,,,,5.009281,-8.634196,-9.19949,
25-Aug-06,-0.075302,4.864483,4.785715,4.753668,4.789181,4.929565,5.28371,5.23231,5.24867,5.34168,5.45957,,,,6.514893,-7.764882,-8.273212,
28-Aug-06,-0.084362,4.881441,4.799872,4.767935,4.797079,4.934891,5.3003,5.25015,5.26544,5.35458,5.46989,,,,5.818405,-8.459598,-8.78563,
29-Aug-06,-0.085136,4.8683,4.785466,4.758884,4.783164,4.929585,5.27104,5.22277,5.24138,5.33316,5.45209,,,,6.725985,-7.635884,-8.029607,
30-Aug-06,-0.061939,4.825264,4.751035,4.733682,4.763325,4.913684,5.24489,5.1948,5.21868,5.31832,5.44118,,,,7.22466,-7.313079,-7.593538,
31-Aug-06,-0.053962,4.783659,4.708018,4.692303,4.729697,4.87784,5.20126,5.15315,5.1823,5.2872,5.40784,,,,7.531598,-7.112962,-7.249357,
01-Sep-06,-0.036464,4.762028,4.690078,4.67986,4.725564,4.872626,5.1877,5.13852,5.16736,5.28056,5.40013,,,,7.466366,-7.099976,-7.339101,
05-Sep-06,-0.018196,4.79516,4.730028,4.724363,4.776964,4.931786,5.21478,5.16779,5.19936,5.31446,5.44179,,,,7.448652,-6.842444,-7.269269,
06-Sep-06,-0.017092,4.815866,4.749973,4.745791,4.798774,4.95205,5.23013,5.18403,5.21579,5.32377,5.45205,,,,8.250974,-5.957618,-6.843367,
